item,worker,label
1048,28591,0
1030,28558,0
1031,28558,1
1032,28558,2
1033,28558,2
1034,28558,3
1035,28558,0
1036,28558,3
1037,28558,0
1038,28558,2
1039,28558,2
1040,28558,0
1041,28558,2
1042,28558,3
1043,28558,0
1044,28558,0
1045,28558,3
1046,28558,3
1030,28376,0
1031,28376,1
1034,28376,2
1035,28376,1
1036,28376,3
1037,28376,3
1038,28376,2
1030,28381,0
1031,28381,0
1032,28381,2
1033,28381,2
1030,28536,0
1031,28536,1
1032,28536,2
1033,28536,2
1034,28536,2
1035,28536,1
1036,28536,3
1037,28536,0
1038,28536,2
1039,28536,2
1040,28536,0
1041,28536,2
1042,28536,3
1043,28536,1
1044,28536,0
1045,28536,3
1046,28536,0
1047,28536,2
1030,28515,0
1031,28515,1
1032,28515,2
1033,28515,1
1034,28515,3
1035,28515,1
1036,28515,3
1037,28515,0
1039,28515,2
1040,28515,0
1047,28515,2
1081,28515,0
1082,28515,1
1083,28515,3
1084,28515,3
1085,28515,0
1086,28515,2
1087,28515,0
1088,28515,0
1089,28515,2
1090,28515,3
1091,28515,3
1092,28515,2
1093,28515,1
1094,28515,1
1095,28515,0
1096,28515,1
1097,28515,1
1098,28515,0
1099,28515,2
1100,28515,0
1101,28515,0
1102,28515,1
1103,28515,3
1104,28515,0
1105,28515,3
1106,28515,0
1030,28571,0
1030,28403,0
1031,28403,1
1032,28403,2
1033,28403,2
1034,28403,3
1035,28403,1
1036,28403,3
1037,28403,0
1039,28403,2
1040,28403,0
1041,28403,2
1030,28597,0
1031,28597,0
1030,28359,0
1031,28359,1
1032,28359,2
1033,28359,1
1030,28427,0
1031,28427,1
1032,28427,2
1033,28427,2
1034,28427,3
1035,28427,1
1036,28427,3
1037,28427,0
1038,28427,2
1039,28427,2
1040,28427,2
1041,28427,2
1042,28427,0
1043,28427,1
1030,28395,0
1031,28395,1
1032,28395,2
1033,28395,1
1034,28395,0
1035,28395,1
1036,28395,3
1037,28395,0
1038,28395,2
1039,28395,2
1030,28564,0
1031,28564,1
1032,28564,2
1033,28564,1
1034,28564,3
1035,28564,1
1036,28564,3
1037,28564,0
1039,28564,2
1042,28564,3
1043,28564,1
1044,28564,0
1045,28564,3
1046,28564,0
1047,28564,0
1049,28564,1
1050,28564,3
1052,28564,3
1053,28564,0
1054,28564,3
1055,28564,2
1058,28564,2
1059,28564,1
1060,28564,0
1061,28564,2
1062,28564,3
1063,28564,1
1064,28564,2
1065,28564,1
1066,28564,0
1069,28564,1
1070,28564,0
1071,28564,3
1072,28564,2
1073,28564,2
1074,28564,0
1075,28564,1
1076,28564,0
1077,28564,1
1104,28564,0
1105,28564,3
1106,28564,0
1123,28564,1
1124,28564,0
1125,28564,2
1126,28564,1
1127,28564,3
1128,28564,3
1129,28564,0
1130,28564,3
1131,28564,0
1132,28564,1
1133,28564,0
1134,28564,0
1135,28564,1
1136,28564,2
1137,28564,0
1138,28564,3
1140,28564,0
1141,28564,3
1142,28564,3
1143,28564,1
1144,28564,0
1145,28564,2
1146,28564,1
1147,28564,1
1148,28564,2
1149,28564,2
1150,28564,0
1151,28564,2
1152,28564,0
1153,28564,0
1154,28564,1
1155,28564,0
1156,28564,3
1158,28564,3
1179,28564,2
1189,28564,1
1190,28564,1
1191,28564,2
1192,28564,3
1193,28564,2
1195,28564,3
1197,28564,2
1198,28564,1
1199,28564,2
1200,28564,0
1201,28564,0
1202,28564,2
1204,28564,2
1205,28564,3
1208,28564,3
1209,28564,0
1210,28564,1
1211,28564,2
1212,28564,3
1213,28564,1
1214,28564,3
1030,28072,0
1031,28072,1
1032,28072,2
1033,28072,2
1034,28072,3
1035,28072,1
1036,28072,3
1037,28072,0
1039,28072,2
1040,28072,1
1041,28072,1
1042,28072,3
1043,28072,1
1063,28072,3
1064,28072,2
1071,28072,3
1072,28072,3
1030,28479,0
1031,28479,3
1032,28479,1
1030,28422,0
1031,28422,1
1033,28422,2
1030,28444,0
1031,28444,1
1032,28444,3
1033,28444,2
1030,28206,0
1031,28206,1
1033,28206,1
1036,28206,3
1039,28206,2
1040,28206,2
1030,28371,0
1031,28371,1
1032,28371,0
1033,28371,3
1034,28371,3
1035,28371,1
1036,28371,3
1037,28371,0
1038,28371,2
1039,28371,2
1040,28371,0
1041,28371,1
1042,28371,3
1043,28371,0
1044,28371,0
1048,28371,0
1049,28371,2
1051,28371,2
1052,28371,3
1053,28371,2
1054,28371,3
1055,28371,1
1030,28188,0
1031,28188,1
1032,28188,1
1033,28188,1
1034,28188,3
1035,28188,2
1036,28188,3
1037,28188,0
1093,28188,2
1112,28188,3
1030,28563,0
1031,28563,1
1033,28563,1
1030,28426,0
1031,28426,1
1032,28426,1
1033,28426,2
1034,28426,3
1035,28426,1
1036,28426,3
1037,28426,0
1038,28426,2
1039,28426,1
1040,28426,0
1041,28426,1
1042,28426,3
1043,28426,1
1044,28426,0
1045,28426,3
1046,28426,2
1047,28426,2
1048,28426,1
1049,28426,3
1050,28426,3
1051,28426,2
1052,28426,3
1053,28426,2
1054,28426,1
1055,28426,1
1056,28426,3
1030,27976,2
1031,27976,1
1032,27976,2
1033,27976,3
1030,28556,0
1031,28556,1
1032,28556,2
1033,28556,2
1034,28556,3
1035,28556,1
1036,28556,3
1037,28556,0
1038,28556,2
1039,28556,2
1040,28556,0
1041,28556,2
1042,28556,3
1043,28556,1
1044,28556,0
1045,28556,3
1046,28556,0
1047,28556,2
1048,28556,0
1049,28556,3
1050,28556,3
1051,28556,2
1052,28556,3
1053,28556,0
1054,28556,3
1055,28556,1
1056,28556,0
1057,28556,1
1030,28261,0
1031,28261,1
1032,28261,2
1033,28261,2
1034,28261,3
1035,28261,1
1036,28261,3
1037,28261,0
1039,28261,3
1030,28393,0
1030,28258,0
1031,28258,1
1032,28258,2
1033,28258,1
1058,28258,0
1030,28534,0
1031,28534,1
1032,28534,1
1033,28534,2
1034,28534,3
1035,28534,1
1036,28534,3
1037,28534,0
1081,28534,0
1082,28534,0
1083,28534,3
1084,28534,3
1085,28534,2
1086,28534,0
1087,28534,0
1088,28534,2
1030,28412,0
1031,28412,1
1032,28412,2
1030,28540,1
1031,28540,1
1032,28540,2
1033,28540,1
1034,28540,3
1035,28540,1
1036,28540,3
1037,28540,0
1038,28540,1
1039,28540,2
1058,28540,2
1215,28540,2
1216,28540,1
1217,28540,0
1218,28540,1
1219,28540,2
1220,28540,0
1278,28540,2
1279,28540,0
1280,28540,2
1281,28540,1
1282,28540,3
1283,28540,0
1284,28540,3
1030,28491,0
1031,28491,1
1032,28491,0
1033,28491,2
1113,28491,2
1114,28491,1
1115,28491,2
1030,28265,0
1031,28265,1
1032,28265,2
1033,28265,1
1030,28459,0
1031,28459,1
1032,28459,1
1033,28459,1
1030,28432,0
1031,28432,1
1032,28432,2
1033,28432,1
1034,28432,3
1035,28432,1
1036,28432,3
1037,28432,0
1038,28432,2
1039,28432,3
1040,28432,1
1058,28432,3
1059,28432,3
1060,28432,0
1061,28432,2
1062,28432,1
1063,28432,3
1064,28432,2
1065,28432,2
1066,28432,0
1067,28432,0
1068,28432,1
1069,28432,1
1070,28432,0
1072,28432,2
1073,28432,0
1074,28432,1
1075,28432,1
1076,28432,0
1077,28432,1
1078,28432,1
1079,28432,3
1081,28432,0
1082,28432,1
1083,28432,3
1084,28432,2
1085,28432,0
1086,28432,2
1087,28432,0
1088,28432,3
1089,28432,2
1090,28432,3
1091,28432,3
1092,28432,2
1093,28432,1
1094,28432,1
1095,28432,0
1096,28432,2
1097,28432,1
1098,28432,0
1099,28432,2
1100,28432,0
1102,28432,0
1030,28582,0
1031,28582,1
1033,28582,2
1035,28582,1
1036,28582,3
1037,28582,0
1044,28582,0
1045,28582,3
1046,28582,0
1047,28582,2
1048,28582,0
1161,28582,2
1162,28582,2
1163,28582,0
1164,28582,0
1165,28582,3
1166,28582,0
1167,28582,1
1168,28582,3
1169,28582,0
1170,28582,2
1171,28582,3
1172,28582,2
1173,28582,3
1174,28582,1
1175,28582,3
1176,28582,2
1177,28582,3
1358,28582,3
1763,28582,1
1764,28582,2
1765,28582,2
1766,28582,0
1767,28582,1
1768,28582,3
1769,28582,3
1030,24951,0
1031,24951,1
1033,24951,2
1030,28532,1
1031,28532,0
1030,10461,0
1031,10461,1
1032,10461,2
1033,10461,1
1034,10461,3
1035,10461,1
1036,10461,3
1037,10461,0
1038,10461,2
1039,10461,2
1040,10461,0
1041,10461,2
1042,10461,3
1043,10461,1
1044,10461,0
1045,10461,3
1046,10461,0
1047,10461,2
1048,10461,0
1049,10461,1
1050,10461,3
1051,10461,2
1052,10461,3
1053,10461,0
1054,10461,3
1055,10461,1
1030,5979,0
1031,5979,1
1032,5979,2
1033,5979,1
1034,5979,3
1035,5979,1
1036,5979,3
1037,5979,0
1038,5979,1
1039,5979,0
1040,5979,3
1041,5979,3
1043,5979,1
1044,5979,0
1045,5979,1
1046,5979,1
1047,5979,1
1030,28486,0
1031,28486,1
1035,28486,1
1036,28486,3
1037,28486,0
1038,28486,2
1039,28486,2
1040,28486,0
1041,28486,2
1703,28486,3
1741,28486,0
1030,28214,0
1031,28214,1
1030,28368,0
1031,28368,1
1032,28368,2
1033,28368,2
1123,28368,3
1215,28368,2
1216,28368,1
1217,28368,0
1218,28368,1
1220,28368,0
1221,28368,0
1222,28368,3
1223,28368,2
1224,28368,3
1030,28460,0
1031,28460,0
1032,28460,0
1033,28460,3
1034,28460,3
1035,28460,1
1036,28460,3
1037,28460,0
1038,28460,2
1039,28460,2
1040,28460,0
1041,28460,0
1043,28460,1
1044,28460,1
1045,28460,3
1046,28460,0
1030,28527,0
1031,28527,1
1032,28527,2
1033,28527,3
1030,28518,0
1031,28518,1
1032,28518,2
1033,28518,2
1030,28530,0
1031,28530,1
1032,28530,2
1033,28530,2
1030,28570,0
1031,28570,1
1033,28570,2
1030,28357,0
1031,28357,1
1032,28357,1
1033,28357,1
1035,28357,1
1036,28357,3
1037,28357,0
1039,28357,1
1040,28357,3
1041,28357,1
1042,28357,3
1043,28357,3
1044,28357,0
1045,28357,1
1046,28357,3
1047,28357,2
1048,28357,2
1049,28357,2
1053,28357,1
1054,28357,2
1058,28357,3
1059,28357,0
1060,28357,0
1061,28357,2
1062,28357,1
1063,28357,0
1064,28357,2
1065,28357,2
1066,28357,0
1067,28357,0
1068,28357,1
1069,28357,1
1070,28357,0
1071,28357,3
1072,28357,2
1074,28357,2
1075,28357,1
1076,28357,0
1077,28357,1
1078,28357,1
1079,28357,0
1080,28357,3
1088,28357,0
1091,28357,3
1092,28357,0
1093,28357,1
1094,28357,0
1095,28357,1
1096,28357,0
1097,28357,0
1099,28357,2
1102,28357,1
1103,28357,1
1104,28357,0
1105,28357,3
1106,28357,0
1107,28357,1
1108,28357,2
1109,28357,3
1110,28357,2
1115,28357,3
1116,28357,3
1120,28357,0
1121,28357,2
1122,28357,2
1123,28357,2
1124,28357,0
1125,28357,2
1126,28357,1
1127,28357,3
1128,28357,3
1129,28357,0
1130,28357,3
1131,28357,0
1132,28357,1
1133,28357,0
1134,28357,0
1135,28357,1
1136,28357,2
1137,28357,0
1138,28357,3
1158,28357,2
1159,28357,3
1170,28357,2
1171,28357,3
1172,28357,2
1173,28357,3
1174,28357,1
1175,28357,3
1176,28357,1
1177,28357,0
1178,28357,0
1179,28357,2
1180,28357,0
1181,28357,3
1183,28357,0
1185,28357,3
1186,28357,0
1187,28357,1
1188,28357,2
1189,28357,3
1190,28357,1
1191,28357,2
1192,28357,0
1194,28357,1
1195,28357,3
1196,28357,0
1197,28357,2
1198,28357,1
1199,28357,2
1200,28357,0
1201,28357,0
1202,28357,2
1204,28357,2
1205,28357,3
1206,28357,2
1207,28357,0
1208,28357,3
1209,28357,0
1210,28357,1
1211,28357,2
1235,28357,0
1353,28357,0
1355,28357,2
1472,28357,1
1473,28357,3
1474,28357,2
1476,28357,2
1477,28357,3
1478,28357,0
1479,28357,1
1480,28357,3
1481,28357,0
1482,28357,2
1483,28357,2
1484,28357,1
1485,28357,2
1486,28357,2
1545,28357,2
1546,28357,2
1547,28357,0
1548,28357,1
1549,28357,2
1550,28357,2
1553,28357,0
1554,28357,3
1555,28357,1
1556,28357,2
1557,28357,0
1583,28357,3
1584,28357,1
1585,28357,0
1586,28357,2
1587,28357,1
1588,28357,3
1589,28357,3
1030,28544,0
1031,28544,1
1033,28544,1
1034,28544,2
1035,28544,1
1036,28544,3
1058,28544,0
1123,28544,1
1030,28557,0
1031,28557,1
1059,28557,3
1030,28525,0
1031,28525,1
1032,28525,2
1033,28525,2
1034,28525,3
1035,28525,1
1036,28525,3
1037,28525,0
1038,28525,2
1039,28525,2
1040,28525,0
1041,28525,3
1030,28458,0
1031,28458,1
1032,28458,2
1033,28458,2
1034,28458,3
1035,28458,1
1036,28458,3
1037,28458,0
1038,28458,2
1039,28458,2
1040,28458,0
1041,28458,2
1030,28383,0
1031,28383,1
1032,28383,2
1033,28383,2
1034,28383,3
1035,28383,1
1036,28383,3
1037,28383,0
1038,28383,2
1081,28383,0
1082,28383,1
1083,28383,3
1084,28383,3
1085,28383,1
1086,28383,2
1087,28383,2
1106,28383,0
1112,28383,3
1113,28383,2
1114,28383,1
1115,28383,0
1116,28383,3
1117,28383,0
1118,28383,0
1119,28383,2
1120,28383,1
1260,28383,0
1344,28383,1
1345,28383,1
1030,28454,0
1031,28454,1
1035,28454,1
1036,28454,3
1037,28454,0
1038,28454,0
1039,28454,2
1040,28454,0
1041,28454,1
1042,28454,3
1043,28454,1
1030,28545,0
1031,28545,1
1032,28545,2
1033,28545,0
1030,28255,0
1031,28255,1
1032,28255,0
1033,28255,2
1034,28255,3
1035,28255,1
1036,28255,3
1037,28255,0
1038,28255,2
1039,28255,1
1030,14506,0
1031,14506,1
1032,14506,2
1033,14506,2
1030,28088,0
1031,28088,1
1032,28088,2
1031,28174,0
1032,28174,2
1081,28174,0
1082,28174,0
1083,28174,3
1084,28174,3
1085,28174,0
1086,28174,3
1123,28174,1
1266,28174,1
1031,28406,1
1032,28406,0
1031,28560,1
1032,28560,2
1033,28560,2
1034,28560,3
1035,28560,1
1036,28560,3
1037,28560,0
1039,28560,1
1040,28560,0
1041,28560,1
1042,28560,3
1043,28560,1
1044,28560,0
1045,28560,1
1046,28560,1
1047,28560,2
1048,28560,1
1049,28560,2
1081,28560,0
1082,28560,1
1083,28560,3
1084,28560,3
1085,28560,1
1086,28560,2
1087,28560,0
1088,28560,0
1089,28560,2
1090,28560,3
1091,28560,3
1092,28560,0
1093,28560,2
1094,28560,0
1095,28560,0
1096,28560,1
1123,28560,0
1031,19742,1
1032,19742,3
1033,19742,1
1048,19742,1
1049,19742,1
1031,28463,1
1033,28463,2
1036,28463,3
1041,28463,0
1042,28463,3
1052,28463,3
1053,28463,2
1054,28463,2
1031,27026,1
1031,28594,1
1031,28436,1
1032,28436,1
1033,28436,1
1037,28436,0
1038,28436,0
1031,28561,1
1032,28561,2
1033,28561,2
1034,28561,3
1035,28561,1
1036,28561,3
1037,28561,0
1038,28561,2
1039,28561,3
1049,28561,1
1050,28561,3
1051,28561,2
1052,28561,3
1053,28561,0
1054,28561,3
1055,28561,1
1031,28448,1
1032,28448,3
1033,28448,1
1046,28448,1
1048,28448,1
1058,28448,2
1031,28583,1
1032,28583,2
1033,28583,2
1034,28583,3
1035,28583,1
1036,28583,3
1037,28583,0
1038,28583,2
1039,28583,2
1040,28583,0
1041,28583,2
1042,28583,3
1043,28583,1
1044,28583,0
1045,28583,3
1046,28583,0
1047,28583,2
1048,28583,0
1049,28583,1
1050,28583,3
1051,28583,2
1052,28583,3
1053,28583,0
1054,28583,3
1055,28583,1
1031,28361,1
1032,28361,2
1033,28361,2
1123,28361,1
1031,28450,1
1032,28450,3
1033,28450,2
1034,28450,3
1035,28450,1
1036,28450,3
1037,28450,2
1031,16839,3
1032,16839,1
1033,16839,3
1031,28452,1
1031,19208,1
1032,19208,3
1033,19208,2
1034,19208,3
1035,19208,0
1036,19208,0
1037,19208,0
1038,19208,0
1039,19208,1
1040,19208,1
1041,19208,3
1042,19208,3
1043,19208,2
1044,19208,0
1045,19208,3
1046,19208,2
1047,19208,3
1048,19208,2
1049,19208,2
1051,19208,1
1052,19208,3
1053,19208,3
1054,19208,0
1055,19208,0
1074,19208,3
1031,28505,1
1032,28505,0
1033,28505,2
1034,28505,3
1035,28505,1
1036,28505,3
1037,28505,0
1038,28505,3
1039,28505,2
1040,28505,2
1041,28505,1
1139,28505,2
1140,28505,2
1141,28505,3
1142,28505,3
1143,28505,1
1144,28505,0
1145,28505,0
1146,28505,1
1147,28505,1
1148,28505,2
1149,28505,0
1150,28505,0
1151,28505,2
1174,28505,0
1175,28505,3
1031,28390,1
1032,28390,2
1033,28390,1
1032,28267,2
1033,28267,2
1032,28603,2
1033,28603,2
1032,28425,3
1033,28425,2
1034,28425,2
1035,28425,2
1036,28425,3
1037,28425,0
1038,28425,2
1039,28425,1
1040,28425,2
1123,28425,3
1033,28375,2
1087,28375,2
1088,28375,0
1089,28375,2
1090,28375,3
1091,28375,1
1092,28375,1
1033,28424,1
1034,28424,0
1035,28424,1
1036,28424,3
1037,28424,0
1038,28424,2
1039,28424,2
1040,28424,2
1041,28424,2
1042,28424,3
1043,28424,0
1044,28424,0
1045,28424,3
1046,28424,0
1047,28424,2
1048,28424,0
1049,28424,2
1050,28424,3
1051,28424,2
1052,28424,3
1053,28424,0
1054,28424,3
1055,28424,1
1033,28441,1
1033,28539,0
1033,28587,0
1039,28587,3
1033,27149,1
1049,27149,2
1033,28430,3
1033,28263,2
1034,28263,3
1035,28263,1
1036,28263,3
1037,28263,0
1038,28263,2
1039,28263,2
1177,28263,1
1178,28263,0
1179,28263,2
1180,28263,0
1181,28263,3
1183,28263,2
1184,28263,2
1527,28263,0
1534,28263,2
1535,28263,3
1536,28263,0
1622,28263,3
1623,28263,2
1624,28263,3
1625,28263,2
1033,28014,2
1034,28014,3
1035,28014,1
1036,28014,3
1037,28014,0
1038,28014,2
1039,28014,2
1040,28014,0
1041,28014,3
1033,28413,2
1033,28541,1
1033,28509,1
1034,28509,3
1033,28416,3
1058,28416,3
1112,28416,0
1452,28416,0
1453,28416,0
1454,28416,1
1033,28600,2
1326,28600,1
1033,28244,3
1033,28401,2
1034,28401,1
1035,28401,1
1036,28401,3
1037,28401,0
1038,28401,2
1039,28401,2
1033,28137,1
1040,28137,0
1041,28137,2
1033,28568,2
1034,28568,3
1035,28568,1
1036,28568,3
1037,28568,0
1038,28568,2
1033,28134,3
1034,28134,3
1035,28134,1
1036,28134,3
1037,28134,0
1038,28134,2
1039,28134,1
1033,28516,2
1034,28516,3
1035,28516,1
1041,28516,2
1355,28516,1
1356,28516,2
1357,28516,3
1358,28516,3
1359,28516,0
1360,28516,3
1361,28516,1
1362,28516,1
1363,28516,2
1365,28516,1
1366,28516,0
1033,28481,0
1036,28481,3
1033,28405,1
1036,28405,3
1037,28405,0
1038,28405,1
1039,28405,3
1040,28405,0
1033,28388,0
1034,28610,3
1035,28610,1
1036,28610,3
1034,28609,3
1035,28609,1
1036,28609,3
1034,28282,3
1035,28282,1
1034,17768,3
1034,26955,2
1247,26955,1
1248,26955,2
1249,26955,0
1250,26955,3
1251,26955,1
1252,26955,3
1035,28109,0
1036,28109,1
1037,28109,0
1038,28109,2
1039,28109,2
1040,28109,0
1041,28109,1
1042,28109,3
1043,28109,1
1055,28109,3
1057,28109,0
1077,28109,0
1078,28109,1
1079,28109,0
1080,28109,3
1098,28109,0
1099,28109,0
1101,28109,1
1102,28109,0
1106,28109,0
1107,28109,0
1108,28109,1
1109,28109,3
1110,28109,2
1123,28109,3
1128,28109,3
1129,28109,0
1130,28109,3
1131,28109,0
1132,28109,1
1133,28109,0
1134,28109,0
1135,28109,1
1136,28109,2
1137,28109,0
1138,28109,3
1185,28109,3
1186,28109,0
1187,28109,1
1188,28109,3
1189,28109,1
1190,28109,1
1191,28109,2
1192,28109,0
1193,28109,2
1194,28109,2
1195,28109,3
1196,28109,0
1197,28109,2
1198,28109,1
1199,28109,2
1201,28109,0
1202,28109,2
1204,28109,1
1205,28109,3
1206,28109,3
1207,28109,0
1208,28109,3
1209,28109,0
1210,28109,1
1211,28109,0
1212,28109,3
1215,28109,2
1217,28109,0
1218,28109,1
1219,28109,0
1220,28109,1
1221,28109,3
1222,28109,2
1223,28109,1
1224,28109,2
1225,28109,1
1226,28109,0
1227,28109,1
1228,28109,0
1229,28109,2
1230,28109,1
1231,28109,0
1232,28109,1
1233,28109,2
1234,28109,0
1235,28109,0
1236,28109,1
1237,28109,1
1266,28109,3
1354,28109,0
1366,28109,3
1367,28109,3
1368,28109,1
1369,28109,2
1370,28109,0
1371,28109,1
1372,28109,0
1374,28109,2
1375,28109,0
1376,28109,1
1377,28109,3
1378,28109,0
1379,28109,3
1380,28109,2
1381,28109,1
1382,28109,2
1384,28109,1
1385,28109,1
1386,28109,0
1387,28109,3
1388,28109,1
1389,28109,2
1390,28109,3
1391,28109,2
1392,28109,2
1393,28109,1
1394,28109,2
1395,28109,2
1396,28109,0
1397,28109,1
1398,28109,2
1399,28109,3
1400,28109,3
1401,28109,1
1402,28109,1
1403,28109,3
1404,28109,0
1405,28109,1
1406,28109,1
1035,15802,3
1036,15802,3
1036,28480,1
1037,28480,3
1038,28480,0
1039,28480,2
1036,28521,0
1037,28521,0
1038,28521,2
1039,28521,2
1036,28574,3
1037,28574,0
1038,28574,2
1039,28574,2
1044,28574,0
1045,28574,0
1048,28574,0
1036,18284,1
1059,18284,3
1036,28538,3
1037,28052,0
1039,28052,3
1040,28052,0
1041,28052,3
1042,28052,3
1043,28052,1
1044,28052,0
1045,28052,3
1046,28052,0
1047,28052,2
1048,28052,0
1049,28052,2
1122,28052,0
1037,28270,0
1037,28483,0
1038,28483,0
1039,28483,2
1040,28483,2
1041,28483,0
1043,28483,0
1044,28483,0
1045,28483,1
1046,28483,0
1047,28483,2
1048,28483,1
1049,28483,2
1050,28483,3
1051,28483,2
1052,28483,3
1053,28483,0
1054,28483,3
1055,28483,1
1056,28483,0
1057,28483,2
1037,28234,0
1038,28234,2
1039,28234,2
1040,28234,0
1041,28234,2
1037,5812,0
1038,5812,0
1037,27923,0
1039,27923,2
1040,27923,2
1041,27923,3
1467,27923,2
1469,27923,3
1557,27923,0
1038,27208,2
1039,27208,2
1040,27208,1
1041,27208,1
1038,28344,1
1039,28344,2
1196,28344,0
1197,28344,2
1198,28344,1
1199,28344,0
1278,28344,2
1355,28344,1
1038,28423,0
1039,28423,2
1040,28423,3
1041,28423,3
1039,28611,0
1042,28611,3
1044,28611,0
1045,28611,3
1046,28611,2
1047,28611,1
1049,28611,2
1123,28611,0
1039,28593,2
1040,28593,2
1041,28593,2
1081,28593,0
1082,28593,1
1083,28593,3
1084,28593,3
1085,28593,0
1039,811,2
1039,27785,0
1040,27785,0
1041,27785,2
1043,27785,1
1046,27785,0
1126,27785,0
1127,27785,3
1187,27785,1
1212,27785,1
1039,28595,1
1040,28595,0
1039,18468,2
1088,18468,0
1039,28596,3
1040,28596,0
1039,28476,2
1040,28476,0
1041,28476,2
1042,28476,3
1043,28476,1
1044,28476,0
1045,28476,3
1046,28476,0
1047,28476,0
1048,28476,0
1049,28476,2
1051,28476,2
1057,28476,1
1122,28476,3
1351,28476,0
1733,28476,2
1734,28476,2
1735,28476,0
1736,28476,3
1737,28476,0
1738,28476,1
1739,28476,1
1740,28476,2
1040,28445,0
1057,28445,2
1066,28445,0
1067,28445,0
1070,28445,0
1071,28445,3
1123,28445,1
1040,28369,0
1041,28369,2
1042,28369,3
1043,28369,2
1040,28378,0
1072,28378,0
1040,28358,0
1041,28358,3
1042,28358,3
1043,28358,1
1044,28358,0
1045,28358,1
1046,28358,0
1047,28358,3
1048,28358,1
1049,28358,1
1050,28358,3
1051,28358,2
1052,28358,3
1053,28358,1
1054,28358,1
1055,28358,3
1040,28612,0
1040,28529,0
1041,28529,1
1042,28529,3
1043,28529,1
1044,28529,0
1045,28529,2
1046,28529,2
1047,28529,0
1048,28529,1
1049,28529,2
1050,28529,3
1051,28529,2
1052,28529,3
1053,28529,1
1054,28529,3
1055,28529,1
1056,28529,3
1057,28529,1
1062,28529,0
1063,28529,0
1064,28529,0
1065,28529,2
1066,28529,0
1067,28529,0
1068,28529,1
1069,28529,1
1070,28529,0
1071,28529,3
1072,28529,1
1073,28529,3
1074,28529,0
1075,28529,1
1076,28529,2
1077,28529,2
1078,28529,1
1079,28529,2
1080,28529,3
1040,28404,2
1041,28404,0
1040,28566,2
1041,28604,0
1048,28604,2
1049,28604,0
1041,28457,0
1041,28614,2
1118,28614,0
1041,28310,0
1042,28310,3
1043,28310,0
1044,28310,3
1045,28310,0
1046,28310,1
1047,28310,3
1048,28310,1
1247,28310,1
1248,28310,0
1249,28310,3
1250,28310,2
1324,28310,2
1325,28310,3
1438,28310,0
1440,28310,3
1441,28310,2
1442,28310,2
1443,28310,3
1444,28310,3
1445,28310,0
1446,28310,1
1447,28310,0
1448,28310,2
1449,28310,2
1041,28392,0
1042,28392,3
1043,28392,1
1044,28392,0
1045,28392,3
1046,28392,0
1047,28392,2
1048,28392,2
1112,28392,1
1041,28387,1
1041,28494,0
1042,28615,3
1043,28615,1
1044,28615,0
1045,28615,2
1046,28615,0
1047,28615,3
1057,28615,2
1058,28615,3
1042,27873,3
1048,27873,0
1049,27873,3
1043,28616,0
1045,28616,0
1046,28616,1
1047,28616,1
1048,28616,3
1049,28616,2
1051,28616,2
1052,28616,3
1053,28616,1
1054,28616,1
1055,28616,1
1043,28601,1
1044,28601,0
1045,28601,3
1048,28601,2
1122,28601,2
1123,28601,1
1043,28241,1
1044,28241,0
1045,28241,3
1046,28241,0
1047,28241,2
1048,28241,0
1049,28241,3
1111,28241,1
1043,28552,1
1044,28552,0
1047,28552,2
1048,28552,0
1043,28573,1
1044,28573,0
1045,28573,3
1046,28573,0
1047,28573,2
1044,26184,0
1044,28617,0
1045,28617,3
1046,28617,0
1047,28617,0
1048,28617,2
1044,28485,0
1045,28485,0
1046,28485,3
1047,28485,2
1044,28618,0
1057,28618,1
1059,28618,0
1066,28618,0
1067,28618,0
1355,28618,2
1045,26690,3
1045,28120,0
1046,28619,3
1047,28619,2
1048,28619,0
1049,28619,2
1050,28619,1
1051,28619,2
1052,28619,3
1046,28620,2
1047,28620,2
1046,28553,0
1047,28553,0
1048,28553,2
1046,12074,1
1053,12074,1
1047,20538,2
1047,25925,1
1052,25925,3
1048,28367,2
1049,28367,2
1050,28367,3
1051,28367,2
1052,28367,3
1053,28367,0
1054,28367,3
1055,28367,1
1048,28360,2
1048,28477,2
1049,28477,3
1048,28373,1
1049,28373,2
1048,28621,1
1048,24907,1
1049,24907,1
1049,28198,2
1049,28125,2
1049,28196,2
1050,28196,3
1051,28196,2
1052,28196,3
1053,28196,3
1054,28196,2
1055,28196,3
1059,28196,0
1060,28196,0
1061,28196,2
1062,28196,1
1063,28196,0
1064,28196,2
1083,28196,3
1084,28196,3
1085,28196,2
1086,28196,2
1087,28196,0
1088,28196,0
1089,28196,2
1090,28196,3
1091,28196,3
1092,28196,1
1093,28196,1
1094,28196,0
1095,28196,0
1096,28196,1
1097,28196,1
1098,28196,0
1099,28196,2
1100,28196,0
1101,28196,0
1102,28196,0
1103,28196,1
1104,28196,0
1105,28196,0
1106,28196,0
1108,28196,1
1109,28196,3
1110,28196,1
1111,28196,1
1112,28196,1
1113,28196,2
1114,28196,2
1115,28196,1
1116,28196,3
1117,28196,0
1118,28196,3
1119,28196,0
1120,28196,2
1122,28196,3
1049,28493,2
1049,28054,0
1049,28313,1
1049,28522,1
1050,28522,3
1051,28522,2
1052,28522,3
1053,28522,0
1054,28522,3
1055,28522,3
1057,28522,1
1160,28522,0
